order_item_id,order_id,product_id,quantity,discount
5112,4111,23,2,0.1
5113,5523,34,2,0.15
5114,4849,5,2,0.1
5115,114,24,2,0.15
5116,3032,9,2,0.15
5117,4455,34,3,0.05
5118,2263,10,2,0.05
5119,314,11,1,0.15
5120,1544,7,1,0.05
5121,1662,18,2,0.15
5122,1807,40,1,0
5123,5194,42,3,0
5124,2968,10,1,0.15
5125,340,7,1,0.05
5126,3969,49,2,0.15
5127,4458,20,2,0.05
5128,4932,3,2,0
5129,1286,33,4,0.15
5130,4656,11,2,0.15
5131,3926,38,3,0.15
5132,3289,39,1,0.05
5133,3508,16,4,0.05
5134,928,45,3,0
5135,5918,6,1,0.05
5136,3530,14,4,0
5137,5462,31,3,0.15
5138,5446,11,2,0.15
5139,3573,44,3,0.15
5140,3538,31,2,0.15
5141,1476,33,3,0.05
5142,4055,10,1,0.05
5143,5037,21,3,0.05
5144,4830,36,1,0.05
5145,2891,16,2,0.1
5146,2836,16,3,0
5147,3378,49,3,0.05
5148,1833,12,2,0
5149,1537,27,1,0.05
5150,3577,49,4,0.1
5151,5295,29,1,0.1
5152,5915,45,2,0
5153,72,28,4,0.1
5154,2456,26,2,0
5155,3041,33,2,0.15
5156,3130,34,4,0.1
5157,2381,48,4,0.15
5158,3204,50,4,0.1
5159,1774,45,1,0.1
5160,2145,31,3,0.05
5161,5256,41,1,0.05
5162,2310,15,1,0
5163,2778,9,3,0
5164,1556,27,2,0.1
5165,3055,40,1,0.15
5166,5385,37,3,0.1
5167,808,22,2,0
5168,3348,46,1,0.1
5169,3073,35,4,0
5170,3421,38,2,0.05
5171,691,28,2,0.05
5172,3719,20,2,0.1
5173,4773,38,1,0.05
5174,1144,26,2,0
5175,1504,6,4,0.1
5176,1309,10,1,0.05
5177,2234,8,3,0.1
5178,1463,14,3,0.05
5179,2336,4,3,0.15
5180,1859,24,4,0.05
5181,1542,37,4,0.1
5182,725,4,2,0
5183,1382,32,2,0.05
5184,4433,43,4,0.15
5185,680,20,3,0.1
5186,1025,30,4,0
5187,3898,1,4,0
5188,3856,34,3,0.15
5189,4318,7,4,0.15
5190,3562,42,2,0
5191,1744,22,2,0.15
5192,5220,25,1,0
5193,2350,15,4,0.15
5194,5731,14,3,0.15
5195,490,2,2,0
5196,2997,48,2,0.1
5197,675,26,4,0.15
5198,5631,45,2,0.05
5199,5732,32,2,0.1
5200,801,5,3,0.1
5201,4918,14,4,0.05
5202,5924,16,3,0.1
5203,588,4,2,0
5204,5088,14,1,0.15
5205,1091,12,4,0.05
5206,1759,36,3,0
5207,3236,4,2,0.1
5208,1002,23,2,0.05
5209,520,42,1,0.1
5210,4280,49,2,0.15
5211,3558,37,2,0.15
5212,937,47,1,0.05
5213,3867,27,4,0.15
5214,2142,10,2,0
5215,1319,36,4,0.05
5216,465,26,4,0
5217,2904,20,1,0
5218,2230,28,2,0.1
5219,498,30,1,0.15
5220,81,36,2,0
5221,2902,47,3,0.15
5222,1318,30,3,0.1
5223,5303,27,4,0.1
5224,4696,44,3,0.05
5225,4140,30,4,0
5226,1617,8,3,0.15
5227,2008,8,3,0.15
5228,1498,16,1,0.1
5229,5971,32,2,0.15
5230,1649,28,3,0
5231,1667,39,4,0.05
5232,4840,18,2,0.15
5233,2979,6,4,0
5234,4000,35,1,0.1
5235,4491,24,3,0.05
5236,2196,47,3,0.1
5237,703,44,1,0.15
5238,4689,25,3,0.1
5239,4636,48,4,0.05
5240,2197,43,3,0
5241,670,16,2,0.05
5242,3725,42,2,0.15
5243,1475,29,3,0
5244,3986,15,3,0.05
5245,5768,27,4,0.05
5246,3347,7,2,0.1
5247,2589,22,4,0
5248,307,22,3,0.1
5249,301,6,1,0.15
5250,2202,30,3,0.15
5251,916,13,2,0.05
5252,3233,4,3,0
5253,4778,45,3,0.05
5254,329,1,1,0.15
5255,3501,13,2,0.15
5256,2890,16,2,0
5257,4363,47,4,0.05
5258,5042,14,1,0
5259,343,2,1,0.05
5260,2574,28,4,0.05
5261,5048,6,2,0.1
5262,1432,26,2,0.05
5263,164,11,4,0
5264,5984,24,2,0.1
5265,4114,16,3,0.05
5266,993,36,2,0.1
5267,592,46,4,0
5268,2855,44,3,0.1
5269,5149,18,4,0.15
5270,2851,47,1,0
5271,720,2,3,0.05
5272,2865,24,2,0.1
5273,2638,2,2,0
5274,1954,46,1,0.1
5275,3467,47,4,0.1
5276,417,40,4,0.1
5277,1410,32,4,0.1
5278,600,18,1,0.1
5279,5445,28,3,0
5280,4627,2,4,0.05
5281,2077,10,1,0.05
5282,3956,17,4,0
5283,4613,44,1,0.1
5284,3620,41,4,0.05
5285,5688,11,2,0.05
5286,4160,28,2,0.15
5287,473,37,4,0.05
5288,5813,25,4,0
5289,5574,19,3,0
5290,4613,45,3,0.05
5291,5783,24,4,0.1
5292,4325,21,1,0.05
5293,4978,9,3,0.05
5294,3578,7,2,0.15
5295,4053,40,3,0
5296,61,45,4,0
5297,2245,14,3,0
5298,5283,6,2,0.05
5299,4345,18,2,0
5300,4345,50,1,0.05
5301,2842,13,1,0.05
5302,4903,37,1,0.1
5303,1989,21,1,0
5304,1429,11,4,0.1
5305,4595,39,4,0.1
5306,4708,37,2,0
5307,3370,21,2,0
5308,346,31,3,0.1
5309,219,44,3,0.15
5310,3586,9,4,0
5311,377,38,1,0.15
5312,4143,5,1,0.15
5313,2146,46,4,0.05
5314,3213,36,3,0.1
5315,1313,7,1,0.15
5316,2748,13,3,0.15
5317,4808,21,2,0.1
5318,472,18,4,0.15
5319,3286,40,2,0.15
5320,3873,23,3,0.15
5321,4184,38,4,0
5322,5209,9,3,0
5323,5191,38,3,0.05
5324,3906,15,3,0.1
5325,909,10,3,0.05
5326,54,10,1,0.15
5327,436,33,4,0.05
5328,4093,32,3,0.1
5329,1465,17,3,0.1
5330,3257,10,1,0
5331,1,50,2,0.1
5332,2957,30,3,0.15
5333,3535,8,2,0.05
5334,5756,41,1,0.05
5335,1876,41,2,0.05
5336,2272,23,3,0
5337,5861,19,1,0.05
5338,387,43,1,0.1
5339,2377,46,1,0
5340,1541,25,1,0.1
5341,5561,3,4,0.15
5342,4608,41,2,0
5343,4940,25,2,0
5344,1969,48,4,0
5345,916,38,3,0.1
5346,3076,38,3,0.05
5347,2113,29,4,0.15
5348,97,46,2,0.15
5349,4108,34,4,0.05
5350,820,18,4,0.05
5351,5288,29,3,0.05
5352,4564,38,3,0.05
5353,3486,41,3,0.05
5354,1776,1,4,0.05
5355,4094,37,4,0.15
5356,2433,44,4,0.05
5357,856,48,3,0.15
5358,1452,46,2,0.15
5359,4278,36,3,0
5360,1197,31,1,0.05
5361,4700,25,4,0
5362,5445,35,4,0.05
5363,3943,49,4,0.05
5364,826,9,1,0.05
5365,1390,18,2,0.05
5366,1639,8,1,0
5367,4318,22,2,0.15
5368,804,6,3,0
5369,4854,34,2,0.1
5370,4926,26,4,0.05
5371,3774,50,4,0
5372,5427,23,1,0.05
5373,3117,26,1,0.05
5374,4742,5,1,0.1
5375,963,4,2,0.1
5376,1836,3,2,0.15
5377,1190,5,3,0.05
5378,2399,15,4,0
5379,309,42,2,0.15
5380,11,16,4,0.1
5381,5658,33,1,0
5382,3237,49,3,0.15
5383,491,1,2,0
5384,233,9,2,0.1
5385,4869,38,2,0
5386,5292,24,2,0.1
5387,2760,15,3,0.1
5388,2844,8,3,0.1
5389,147,12,1,0
5390,4476,26,3,0.15
5391,2993,28,1,0.1
5392,1160,25,2,0.15
5393,5778,33,4,0.15
5394,5858,38,4,0.15
5395,3028,47,3,0.05
5396,1770,35,4,0
5397,3126,28,2,0.05
5398,1396,17,1,0
5399,675,5,3,0.05
5400,3072,14,3,0.1
5401,4268,10,4,0.15
5402,2518,10,4,0
5403,4072,29,2,0.1
5404,1248,37,4,0.15
5405,5099,15,4,0.15
5406,5043,24,3,0
5407,5380,31,2,0.1
5408,1334,2,1,0
5409,3053,34,1,0
5410,4595,41,2,0.15
5411,4939,16,3,0.05
5412,4878,23,4,0.1
5413,2901,10,4,0.1
5414,1406,20,1,0.05
5415,3989,45,2,0.05
5416,62,16,2,0.05
5417,129,8,1,0.05
5418,2696,7,2,0.05
5419,742,15,3,0
5420,5685,19,1,0.15
5421,4788,11,3,0.1
5422,3217,37,4,0.05
5423,1420,36,4,0.1
5424,1157,44,2,0
5425,5253,26,4,0.05
5426,851,26,3,0
5427,4995,49,3,0.05
5428,5185,39,3,0.05
5429,1532,25,4,0
5430,2931,44,2,0.05
5431,1562,7,4,0.05
5432,1908,50,1,0
5433,3105,50,1,0
5434,1502,13,3,0
5435,5330,17,1,0.05
5436,4246,34,1,0
5437,3697,13,1,0.05
5438,2805,16,3,0.1
5439,1271,21,2,0.05
5440,5228,42,1,0.15
5441,5502,6,2,0
5442,2987,29,2,0.05
5443,2094,18,4,0.15
5444,4259,5,1,0.1
5445,2176,11,2,0.15
5446,2882,50,3,0.15
5447,3909,49,4,0.15
5448,5269,20,3,0.05
5449,906,26,2,0.15
5450,4538,44,2,0.15
5451,1335,46,1,0
5452,2501,24,2,0.1
5453,3063,44,3,0.1
5454,2035,25,1,0.15
5455,187,47,3,0
5456,2306,2,1,0.1
5457,4971,46,1,0.1
5458,5399,8,2,0.15
5459,4781,37,2,0.1
5460,3429,22,4,0.05
5461,5188,22,1,0
5462,755,44,1,0.05
5463,994,5,2,0.1
5464,810,11,2,0.05
5465,4253,42,4,0
5466,2644,34,1,0.15
5467,1749,5,2,0.15
5468,3523,34,4,0.15
5469,2745,43,1,0
5470,3849,39,1,0.05
5471,1868,47,4,0
5472,4699,3,3,0.05
5473,2636,44,2,0.15
5474,1553,12,4,0.05
5475,2915,4,3,0
5476,3955,49,3,0
5477,3813,40,1,0.1
5478,3322,1,3,0.1
5479,5018,23,3,0.1
5480,5853,15,4,0.15
5481,4677,48,4,0.1
5482,3035,20,2,0.15
5483,3416,19,1,0.15
5484,4069,32,3,0.15
5485,3511,13,4,0.1
5486,4661,17,2,0.1
5487,4136,41,2,0.1
5488,5948,9,3,0.15
5489,3850,3,4,0.05
5490,5388,38,3,0.15
5491,4993,45,2,0.05
5492,5353,47,3,0
5493,3757,23,2,0.1
5494,4472,14,2,0.1
5495,1186,40,1,0.05
5496,4481,40,4,0
5497,852,29,3,0.05
5498,2118,22,3,0.15
5499,5673,44,3,0.1
5500,2176,50,2,0
5501,1485,44,4,0.1
5502,3741,34,4,0.15
5503,972,27,3,0.05
5504,3347,46,1,0
5505,5112,20,2,0.1
5506,5732,44,2,0.05
5507,3616,6,3,0.05
5508,179,31,4,0.15
5509,5321,3,4,0.05
5510,2363,1,4,0
5511,2029,32,3,0
5512,388,37,2,0.15
5513,4371,5,3,0.15
5514,4100,37,3,0.15
5515,5570,41,3,0
5516,2931,42,1,0.15
5517,1551,23,4,0
5518,4248,7,4,0.05
5519,4778,25,3,0.05
5520,3658,11,4,0.05
5521,3552,12,1,0.15
5522,5376,32,4,0.15
5523,3353,9,4,0
5524,3890,43,3,0
5525,4524,48,4,0.05
5526,4678,50,2,0
5527,1019,28,1,0
5528,589,40,3,0.05
5529,3396,41,2,0.1
5530,900,27,2,0.1
5531,416,23,2,0.05
5532,387,18,3,0.15
5533,1246,16,4,0
5534,3688,39,1,0.15
5535,3892,32,2,0.05
5536,2554,36,4,0
5537,5747,19,3,0.15
5538,5284,43,4,0.15
5539,480,25,3,0.05
5540,4992,22,2,0.1
5541,344,35,2,0.1
5542,2200,24,4,0
5543,3264,33,3,0.1
5544,3346,50,4,0.15
5545,240,28,3,0.1
5546,4286,23,1,0.1
5547,181,33,2,0.15
5548,4392,14,4,0.15
5549,3798,2,2,0.1
5550,2911,28,1,0.05
5551,3828,39,3,0.05
5552,1895,13,1,0
5553,5156,4,2,0.1
5554,3576,17,3,0.15
5555,5191,32,1,0.05
5556,2430,38,3,0.15
5557,90,20,1,0.05
5558,2597,32,4,0.15
5559,2505,15,1,0.15
5560,2648,16,1,0.1
5561,4439,19,4,0
5562,2988,33,1,0.05
5563,2978,8,4,0
5564,3474,39,2,0.05
5565,221,16,4,0.05
5566,3923,23,4,0.15
5567,2294,30,1,0.05
5568,5818,20,1,0.15
5569,521,12,4,0
5570,5646,33,3,0.1
5571,4576,18,1,0.05
5572,2006,15,4,0.05
5573,3462,31,4,0.15
5574,5218,48,3,0
5575,5630,35,3,0.05
5576,1682,37,4,0.1
5577,1340,30,4,0.1
5578,1425,17,4,0.05
5579,3990,10,1,0.15
5580,3232,19,2,0.1
5581,4048,24,3,0.05
5582,5665,48,3,0.1
5583,1357,43,4,0.15
5584,1070,36,4,0.1
5585,1614,13,2,0.15
5586,4137,14,3,0
5587,3657,26,3,0
5588,5546,43,2,0
5589,4421,17,1,0.15
5590,1676,39,3,0.1
5591,4723,49,3,0.1
5592,5256,20,1,0.15
5593,931,15,4,0.1
5594,4749,1,2,0.15
5595,3686,31,1,0.15
5596,3008,15,2,0.05
5597,83,2,3,0
5598,1112,18,2,0.1
5599,1341,45,1,0.15
5600,4410,17,2,0.15
5601,3368,20,4,0.1
5602,5556,4,1,0.05
5603,5842,12,2,0.1
5604,1557,28,1,0.15
5605,812,30,4,0.05
5606,628,5,1,0.15
5607,4514,7,4,0.05
5608,1983,25,2,0
5609,2549,30,1,0.1
5610,2184,25,4,0.15
5611,3638,5,1,0.15
5612,1180,35,4,0.05
5613,683,44,3,0.1
5614,5156,11,1,0.15
5615,1770,26,1,0.1
5616,1350,2,4,0.1
5617,4214,35,3,0
5618,5060,8,3,0.15
5619,1498,25,2,0.15
5620,4612,26,3,0
5621,5868,20,1,0
5622,5110,28,3,0.05
5623,4710,39,4,0.05
5624,5685,12,2,0.05
5625,4628,21,1,0.1
5626,3375,27,2,0.15
5627,1273,17,4,0.15
5628,4326,20,2,0.1
5629,2334,37,4,0.1
5630,3624,28,1,0
5631,5169,4,3,0.1
5632,4408,30,2,0.15
5633,3125,25,3,0.05
5634,3961,41,1,0.05
5635,1132,4,1,0
5636,5848,49,4,0.1
5637,4683,50,2,0
5638,208,39,2,0.05
5639,1414,20,4,0.15
5640,5040,18,2,0.15
5641,3233,28,4,0.05
5642,4884,42,2,0.15
5643,1306,10,1,0.05
5644,29,8,4,0.05
5645,2608,21,2,0.1
5646,2585,6,4,0.15
5647,4785,15,1,0.15
5648,5351,28,1,0.15
5649,4089,27,1,0.1
5650,4293,26,2,0.15
5651,358,37,4,0
5652,496,49,3,0.05
5653,3925,37,4,0.05
5654,5097,19,1,0.05
5655,3727,9,3,0.1
5656,3788,34,1,0.1
5657,3191,16,3,0.05
5658,1171,35,4,0
5659,2066,11,1,0
5660,3803,5,3,0
5661,5082,49,4,0
5662,1068,25,1,0.05
5663,1027,34,3,0.15
5664,2530,36,4,0
5665,3601,29,3,0
5666,3133,7,1,0.1
5667,4632,13,3,0
5668,705,5,2,0.15
5669,1307,6,4,0.05
5670,4741,2,4,0.1
5671,2509,24,3,0
5672,4423,5,1,0
5673,4957,12,4,0.05
5674,5372,30,1,0.05
5675,1128,44,1,0.05
5676,2053,31,4,0.15
5677,1005,32,3,0.15
5678,2090,22,2,0.15
5679,5804,40,3,0.15
5680,784,27,4,0.1
5681,1657,14,1,0.15
5682,5101,29,3,0.15
5683,4421,39,1,0.15
5684,3266,13,1,0.05
5685,3282,1,3,0.1
5686,5078,48,2,0.15
5687,524,34,2,0.05
5688,3489,45,3,0.15
5689,807,50,3,0.15
5690,5287,40,4,0.15
5691,5963,8,4,0.15
5692,952,16,1,0
5693,3629,33,4,0.05
5694,5216,7,4,0.15
5695,3899,14,2,0.05
5696,3786,26,4,0.15
5697,3480,26,1,0.05
5698,2430,2,4,0.1
5699,1341,43,2,0.15
5700,272,2,4,0
5701,4010,42,4,0.05
5702,942,13,1,0
5703,3621,9,2,0.1
5704,483,32,1,0.1
5705,739,47,2,0.1
5706,2511,34,3,0.05
5707,48,10,4,0.15
5708,3227,32,1,0
5709,5382,23,4,0.05
5710,5353,41,4,0.15
5711,3669,13,4,0
5712,272,36,3,0.05
5713,3520,11,4,0.15
5714,3045,5,1,0.05
5715,1097,37,2,0.15
5716,1041,27,2,0.15
5717,1060,3,1,0.15
5718,3693,28,2,0.1
5719,4506,39,1,0.15
5720,3576,42,4,0.05
5721,1651,46,2,0.15
5722,5528,22,4,0.1
5723,4214,33,1,0
5724,3418,4,2,0.1
5725,2680,14,2,0
5726,2981,11,2,0.15
5727,4535,7,1,0
5728,1545,15,1,0.15
5729,2509,46,3,0
5730,2234,34,4,0
5731,430,26,2,0
5732,2522,28,3,0
5733,5002,14,1,0.05
5734,436,11,4,0.15
5735,3516,31,2,0.05
5736,542,18,1,0.05
5737,903,47,1,0.05
5738,2535,41,4,0.05
5739,974,40,3,0.05
5740,5518,32,2,0.1
5741,4243,23,2,0.05
5742,2946,12,1,0
5743,3444,12,4,0.05
5744,2138,8,1,0.15
5745,5470,21,3,0.1
5746,3117,26,2,0.15
5747,4983,16,4,0
5748,76,26,2,0.05
5749,2202,5,3,0.15
5750,2819,14,2,0
5751,5562,45,1,0.05
5752,3098,27,1,0.15
5753,3621,49,3,0.05
5754,5957,25,3,0.1
5755,292,13,3,0.05
5756,5346,46,2,0.05
5757,5964,44,4,0.15
5758,5126,21,4,0.1
5759,635,44,4,0.1
5760,2099,45,3,0.15
5761,4982,39,3,0
5762,382,2,4,0.1
5763,1215,21,3,0
5764,2407,34,1,0.1
5765,1539,41,1,0.05
5766,1515,7,2,0.05
5767,4091,49,2,0
5768,3655,11,1,0.15
5769,1989,8,1,0.15
5770,2501,38,4,0.1
5771,5274,26,3,0
5772,4221,35,4,0
5773,5819,6,3,0.05
5774,4274,7,4,0.15
5775,2585,39,2,0
5776,3312,21,4,0.05
5777,477,32,1,0.1
5778,5701,17,3,0.15
5779,4237,19,4,0.15
5780,3289,50,4,0.15
5781,3998,20,3,0.05
5782,3837,41,2,0.15
5783,21,17,4,0.1
5784,5160,37,3,0.05
5785,4493,45,2,0.15
5786,5166,33,4,0.1
5787,5952,41,4,0
5788,4443,5,4,0
5789,3869,23,2,0
5790,5509,4,3,0.05
5791,2305,25,3,0.15
5792,4481,28,2,0
5793,1886,19,3,0.05
5794,2378,23,2,0.1
5795,3017,3,2,0.15
5796,3146,44,3,0
5797,21,15,4,0.05
5798,110,27,2,0.05
5799,4372,9,3,0.15
5800,146,10,2,0.1
5801,3528,39,3,0
5802,4492,1,4,0.15
5803,2555,34,3,0
5804,4783,43,3,0.05
5805,1186,34,4,0.1
5806,4961,31,1,0
5807,5933,44,3,0
5808,5800,32,3,0
5809,5084,26,4,0
5810,1788,46,2,0.05
5811,2521,23,1,0.1
5812,5939,39,2,0.1
5813,3132,28,1,0
5814,526,13,3,0.05
5815,321,31,3,0.1
5816,4120,4,2,0.1
5817,5533,21,4,0.1
5818,5665,23,3,0.15
5819,288,10,3,0.05
5820,5816,30,2,0
5821,4532,20,4,0.05
5822,3189,22,2,0.05
5823,298,22,2,0
5824,4593,47,3,0.05
5825,5736,14,3,0.1
5826,4874,32,3,0.1
5827,3483,33,2,0.15
5828,2810,49,1,0.1
5829,3228,6,1,0.1
5830,4056,28,3,0.05
5831,1482,47,1,0.1
5832,661,33,2,0.05
5833,232,5,2,0.1
5834,1928,6,1,0
5835,1476,40,1,0.15
5836,5533,37,3,0
5837,98,44,3,0
5838,3965,28,2,0
5839,1027,48,2,0.15
5840,5965,33,2,0.05
5841,2082,15,3,0.1
5842,481,2,4,0.05
5843,4293,50,2,0.05
5844,3074,38,2,0
5845,1604,42,1,0.05
5846,4651,3,1,0.1
5847,691,4,4,0.1
5848,3311,6,4,0.15
5849,1905,42,3,0
5850,3139,23,4,0.1
5851,4758,49,3,0.05
5852,2702,21,3,0.15
5853,1117,30,4,0.1
5854,807,43,3,0.1
5855,472,4,1,0.05
5856,2942,14,3,0.15
5857,2614,34,2,0.1
5858,124,23,2,0
5859,4424,33,1,0
5860,316,48,1,0.05
5861,3855,28,1,0.1
5862,712,19,4,0.1
5863,1399,24,2,0
5864,4207,22,4,0.05
5865,5231,21,4,0
5866,3369,17,3,0.1
5867,5115,28,4,0.05
5868,1224,12,4,0.15
5869,3313,21,1,0.15
5870,1594,38,1,0
5871,5033,25,4,0.15
5872,2650,36,2,0
5873,3611,18,1,0.1
5874,3999,28,4,0.1
5875,2,25,2,0.1
5876,2161,5,3,0.1
5877,4794,46,2,0
5878,3458,8,4,0.15
5879,5659,43,2,0.05
5880,2091,1,3,0
5881,2159,14,2,0.05
5882,4623,47,2,0
5883,4124,8,1,0
5884,3500,13,4,0.15
5885,2936,37,4,0
5886,88,38,4,0.15
5887,4016,31,4,0.05
5888,873,26,4,0.1
5889,4803,49,3,0.1
5890,3177,20,3,0.05
5891,5815,5,2,0.1
5892,3267,7,2,0.1
5893,5879,20,4,0
5894,5264,15,1,0.15
5895,4759,46,2,0
5896,2277,16,4,0.05
5897,4253,40,2,0.05
5898,4786,14,2,0.15
5899,4926,47,4,0
5900,2986,22,2,0.1
5901,5765,33,2,0.15
5902,904,50,4,0.15
5903,1528,44,4,0.05
5904,4477,28,3,0.1
5905,2978,37,1,0.05
5906,5103,43,2,0.05
5907,219,16,1,0.05
5908,2533,4,1,0.15
5909,3828,20,3,0.05
5910,2112,21,4,0.1
5911,5187,9,4,0.05
5912,482,28,2,0.05
5913,1223,18,1,0.1
5914,4478,35,4,0.1
5915,452,37,4,0
5916,884,21,2,0.15
5917,2197,35,3,0.1
5918,2148,3,3,0
5919,825,32,1,0
5920,2407,30,3,0.1
5921,2817,26,3,0.05
5922,1498,13,1,0.1
5923,2854,42,1,0.05
5924,2515,5,3,0.15
5925,5148,13,4,0.1
5926,1793,37,3,0
5927,5174,27,3,0.1
5928,2321,45,1,0.15
5929,2024,29,1,0.05
5930,2673,32,3,0.15
5931,1501,26,1,0
5932,4274,24,2,0.1
5933,793,44,4,0
5934,2311,40,1,0.05
5935,3917,32,4,0.05
5936,2758,14,1,0
5937,5331,24,4,0.1
5938,3059,33,2,0.05
5939,2652,6,4,0.1
5940,4173,21,4,0
5941,3076,5,1,0.15
5942,1192,11,2,0.05
5943,2229,31,4,0
5944,1269,12,2,0
5945,2895,10,3,0.15
5946,3450,40,4,0
5947,5347,13,3,0.15
5948,1807,41,4,0.15
5949,2671,3,1,0
5950,5826,17,1,0
5951,2407,15,4,0.05
5952,1243,15,3,0.15
5953,1400,40,2,0.15
5954,1383,40,4,0
5955,4883,34,4,0.1
5956,800,6,4,0.15
5957,1702,7,1,0.15
5958,2653,39,1,0.1
5959,484,19,3,0.05
5960,3030,47,3,0
5961,2011,14,2,0.1
5962,1678,28,2,0
5963,5403,16,3,0.05
5964,5234,50,2,0
5965,2603,13,1,0.1
5966,5710,28,1,0.1
5967,373,17,2,0.15
5968,2656,5,3,0.15
5969,2981,48,4,0.15
5970,3921,15,4,0.05
5971,4918,5,3,0.1
5972,2770,45,1,0
5973,1358,10,4,0.05
5974,2113,23,2,0.15
5975,344,31,3,0
5976,4818,5,3,0.1
5977,4987,1,3,0
5978,3535,22,2,0.1
5979,3291,37,4,0.1
5980,5274,26,2,0.05
5981,5466,10,2,0
5982,2818,23,1,0.05
5983,4475,47,4,0.05
5984,2223,9,4,0
5985,1221,33,3,0
5986,5241,39,1,0.05
5987,4669,28,1,0.15
5988,1795,40,4,0.15
5989,1049,8,1,0.05
5990,930,5,4,0.1
5991,4009,3,1,0
5992,2313,42,3,0
5993,1240,6,3,0
5994,2232,35,1,0
5995,5538,3,4,0.1
5996,1418,43,4,0.05
5997,1489,14,2,0.15
5998,4963,20,1,0.05
5999,5706,45,1,0.15
6000,596,41,1,0.15
6001,1519,26,1,0
6002,4424,50,2,0.05
6003,2407,30,2,0
6004,4744,31,2,0.1
6005,2601,30,1,0.15
6006,5906,14,4,0.15
6007,1552,9,3,0.15
6008,5895,42,1,0
6009,2894,11,2,0
6010,5091,33,2,0.05
6011,1034,39,2,0.15
6012,4045,20,1,0.15
6013,3635,23,2,0.15
6014,5456,40,2,0.15
6015,725,6,3,0.05
6016,1303,14,4,0.15
6017,123,9,3,0.15
6018,3168,30,4,0.1
6019,3091,43,4,0.15
6020,2860,29,4,0
6021,5072,7,3,0.15
6022,3266,18,2,0.1
6023,4866,18,4,0.15
6024,1154,19,2,0.1
6025,257,37,3,0.15
6026,4604,44,4,0.1
6027,137,20,4,0.1
6028,2314,10,1,0.1
6029,3843,42,2,0.05
6030,3194,24,1,0.15
6031,5708,32,3,0.05
6032,642,1,2,0
6033,4945,34,3,0.1
6034,1525,16,4,0
6035,3138,40,1,0.05
6036,66,44,4,0.1
6037,2658,49,3,0.05
6038,3173,15,2,0
6039,5287,48,3,0.05
6040,5252,34,1,0.05
6041,3373,50,1,0.05
6042,4425,16,3,0
6043,1013,42,4,0.15
6044,4706,30,3,0
6045,3701,3,1,0.05
6046,328,20,3,0.15
6047,3364,2,4,0
6048,5442,5,1,0.1
6049,5277,15,2,0.05
6050,4709,3,4,0.15
6051,168,41,3,0.15
6052,4262,19,3,0
6053,4539,24,4,0.15
6054,5810,27,3,0.05
6055,4228,42,4,0.1
6056,2233,41,2,0.05
6057,4564,41,2,0
6058,5535,8,4,0.1
6059,1191,33,2,0
6060,4699,49,3,0.1
6061,4064,47,2,0.1
6062,2359,44,1,0
6063,5727,11,3,0.1
6064,3530,2,1,0
6065,3060,45,4,0.1
6066,5545,18,1,0.1
6067,3311,1,1,0.1
6068,1013,29,3,0.15
6069,5016,43,2,0.05
6070,3959,46,4,0.05
6071,346,48,2,0.05
6072,749,14,3,0.15
6073,5596,35,1,0.1
6074,2635,15,3,0.1
6075,4478,23,1,0.05
6076,848,28,3,0.15
6077,727,46,2,0.05
6078,428,41,3,0
6079,109,12,2,0.15
6080,4876,43,2,0.05
6081,1332,48,1,0.05
6082,3103,45,3,0.05
6083,5422,4,2,0.1
6084,4679,49,4,0.05
6085,4322,43,1,0.15
6086,3045,15,2,0.05
6087,3156,45,1,0.05
6088,1796,7,1,0.1
6089,1438,17,1,0.05
6090,3549,10,2,0
6091,3021,43,2,0
6092,2759,9,3,0.15
6093,1378,3,2,0.15
6094,2172,42,4,0.15
6095,4718,21,4,0
6096,4951,32,3,0.05
6097,3580,31,4,0.05
6098,3364,30,2,0.1
6099,3462,42,1,0.05
6100,3371,31,2,0
6101,1000,7,3,0.1
6102,4904,10,1,0
6103,4355,43,2,0
6104,5808,36,3,0.1
6105,128,32,1,0
6106,2735,6,1,0
6107,4009,1,2,0.05
6108,794,34,4,0
6109,3917,4,2,0.15
6110,1920,40,4,0.05
6111,402,34,4,0.1
6112,2808,31,4,0.15
6113,2935,25,2,0
6114,4285,40,4,0
6115,5062,28,2,0
6116,5645,48,4,0.15
6117,3110,9,4,0.1
6118,5231,13,2,0.05
6119,5211,10,3,0
6120,3742,29,1,0.1
6121,2320,17,3,0.1
6122,2881,15,2,0
6123,4994,23,3,0.05
6124,3346,15,1,0.1
6125,2248,7,2,0
6126,2479,19,4,0.15
6127,1780,34,3,0.1
6128,2335,3,3,0.1
6129,1960,13,4,0.15
6130,5219,21,2,0
6131,1280,4,4,0.15
6132,5448,1,1,0.15
6133,4312,5,3,0.15
6134,5088,23,4,0.1
6135,5717,33,4,0.15
6136,4969,43,3,0.05
6137,1005,36,3,0
6138,2552,33,3,0
6139,92,48,1,0.05
6140,580,3,3,0.1
6141,5638,35,2,0.15
6142,1692,20,1,0.15
6143,3738,37,1,0.15
6144,168,25,3,0.05
6145,2627,18,1,0.05
6146,3079,45,4,0.15
6147,4878,23,4,0.15
6148,767,28,2,0.15
6149,74,13,1,0.15
6150,3149,28,2,0.1
6151,3481,49,1,0.15
6152,3808,5,3,0.1
6153,850,41,4,0
6154,4446,45,2,0.1
6155,3162,25,3,0
6156,1672,33,4,0.15
6157,4660,46,1,0.15
