order_id,customer_id,order_date,region
3057,811,2022-12-08 00:00:00,Europe
3058,208,2024-05-29 00:00:00,Europe
3059,967,2024-01-06 00:00:00,Oceania
3060,221,2022-01-03 00:00:00,Asia
3061,478,2023-09-06 00:00:00,Oceania
3062,280,2022-10-26 00:00:00,Europe
3063,321,2023-08-21 00:00:00,Asia
3064,397,2022-01-23 00:00:00,Europe
3065,592,2022-12-29 00:00:00,Asia
3066,186,2023-08-09 00:00:00,Europe
3067,211,2023-12-16 00:00:00,North America
3068,270,2023-10-14 00:00:00,Oceania
3069,747,2022-06-06 00:00:00,Oceania
3070,594,2022-08-13 00:00:00,North America
3071,819,2022-10-04 00:00:00,Oceania
3072,409,2024-04-29 00:00:00,North America
3073,672,2022-03-18 00:00:00,Asia
3074,630,2022-02-16 00:00:00,North America
3075,136,2022-08-12 00:00:00,Oceania
3076,980,2023-03-18 00:00:00,North America
3077,661,2022-05-31 00:00:00,Oceania
3078,74,2023-10-23 00:00:00,Asia
3079,720,2024-04-14 00:00:00,North America
3080,244,2022-08-28 00:00:00,Asia
3081,179,2024-02-01 00:00:00,Asia
3082,997,2024-01-18 00:00:00,Oceania
3083,845,2022-04-18 00:00:00,Asia
3084,125,2022-03-27 00:00:00,Asia
3085,312,2023-04-25 00:00:00,Europe
3086,298,2022-01-19 00:00:00,Oceania
3087,66,2024-05-13 00:00:00,Asia
3088,324,2022-04-22 00:00:00,North America
3089,206,2023-01-31 00:00:00,Asia
3090,282,2023-12-17 00:00:00,North America
3091,228,2022-03-16 00:00:00,North America
3092,77,2024-01-04 00:00:00,Oceania
3093,891,2023-12-27 00:00:00,Oceania
3094,637,2023-08-15 00:00:00,North America
3095,567,2023-10-23 00:00:00,Oceania
3096,107,2024-04-01 00:00:00,Europe
3097,47,2023-11-03 00:00:00,Asia
3098,933,2023-05-04 00:00:00,Asia
3099,561,2024-03-03 00:00:00,Europe
3100,271,2022-10-22 00:00:00,Asia
3101,223,2023-02-19 00:00:00,Europe
3102,101,2024-03-13 00:00:00,Asia
3103,16,2023-07-23 00:00:00,Asia
3104,933,2022-03-09 00:00:00,Oceania
3105,223,2023-12-15 00:00:00,Oceania
3106,263,2022-02-25 00:00:00,Asia
3107,466,2022-01-22 00:00:00,Europe
3108,385,2024-02-04 00:00:00,North America
3109,505,2022-04-05 00:00:00,North America
3110,730,2023-04-15 00:00:00,Oceania
3111,950,2024-02-03 00:00:00,Oceania
3112,542,2024-04-14 00:00:00,Europe
3113,945,2022-10-07 00:00:00,Europe
3114,828,2023-08-15 00:00:00,Asia
3115,313,2023-09-06 00:00:00,Asia
3116,96,2023-12-24 00:00:00,Oceania
3117,263,2023-07-26 00:00:00,Europe
3118,777,2024-01-05 00:00:00,Asia
3119,43,2024-05-04 00:00:00,Europe
3120,740,2022-09-04 00:00:00,Europe
3121,821,2022-03-02 00:00:00,North America
3122,138,2022-06-04 00:00:00,Asia
3123,516,2023-04-25 00:00:00,North America
3124,547,2022-03-14 00:00:00,North America
3125,142,2022-09-30 00:00:00,Europe
3126,904,2022-11-21 00:00:00,Europe
3127,697,2022-02-20 00:00:00,Oceania
3128,288,2022-06-26 00:00:00,Asia
3129,130,2023-06-24 00:00:00,Asia
3130,85,2023-05-09 00:00:00,Asia
3131,289,2022-01-14 00:00:00,Europe
3132,953,2023-07-15 00:00:00,Oceania
3133,364,2023-08-20 00:00:00,North America
3134,825,2023-02-24 00:00:00,North America
3135,793,2023-01-31 00:00:00,Asia
3136,689,2023-09-22 00:00:00,Europe
3137,998,2023-08-26 00:00:00,Europe
3138,335,2022-04-07 00:00:00,Asia
3139,663,2024-06-10 00:00:00,Asia
3140,296,2022-02-22 00:00:00,Oceania
3141,97,2024-05-21 00:00:00,North America
3142,656,2022-01-01 00:00:00,Europe
3143,291,2023-12-16 00:00:00,North America
3144,301,2022-01-25 00:00:00,Europe
3145,921,2022-03-28 00:00:00,North America
3146,271,2023-03-08 00:00:00,North America
3147,756,2023-07-15 00:00:00,North America
3148,704,2023-03-14 00:00:00,Asia
3149,63,2023-08-25 00:00:00,North America
3150,454,2023-08-30 00:00:00,Asia
3151,439,2023-10-27 00:00:00,Asia
3152,116,2024-03-18 00:00:00,Asia
3153,674,2022-06-29 00:00:00,Asia
3154,61,2023-07-03 00:00:00,Europe
3155,21,2022-09-12 00:00:00,North America
3156,759,2024-02-04 00:00:00,Oceania
3157,337,2023-02-15 00:00:00,North America
3158,675,2023-06-30 00:00:00,Oceania
3159,326,2022-06-10 00:00:00,Oceania
3160,821,2022-06-02 00:00:00,Asia
3161,328,2024-01-26 00:00:00,Asia
3162,560,2023-04-28 00:00:00,Europe
3163,605,2023-09-18 00:00:00,Oceania
3164,549,2023-01-21 00:00:00,North America
3165,427,2024-02-26 00:00:00,Oceania
3166,562,2023-03-31 00:00:00,Oceania
3167,406,2023-01-26 00:00:00,Oceania
3168,324,2022-09-14 00:00:00,Asia
3169,923,2023-01-24 00:00:00,Asia
3170,438,2023-05-26 00:00:00,Oceania
3171,294,2022-01-03 00:00:00,Oceania
3172,896,2023-04-29 00:00:00,Europe
3173,663,2023-02-23 00:00:00,North America
3174,820,2022-03-30 00:00:00,Oceania
3175,239,2023-11-07 00:00:00,North America
3176,45,2023-02-19 00:00:00,Europe
3177,11,2023-02-24 00:00:00,Asia
3178,861,2022-10-23 00:00:00,North America
3179,583,2024-04-18 00:00:00,North America
3180,411,2024-04-24 00:00:00,Asia
3181,47,2024-04-30 00:00:00,Europe
3182,348,2023-06-25 00:00:00,Oceania
3183,774,2022-10-31 00:00:00,Oceania
3184,579,2023-01-03 00:00:00,Europe
3185,946,2022-03-16 00:00:00,North America
3186,153,2023-09-28 00:00:00,Oceania
3187,756,2022-11-23 00:00:00,North America
3188,694,2023-04-08 00:00:00,North America
3189,83,2023-01-31 00:00:00,Asia
3190,263,2022-12-13 00:00:00,Oceania
3191,319,2022-09-02 00:00:00,North America
3192,973,2022-09-17 00:00:00,Europe
3193,920,2022-10-28 00:00:00,Europe
3194,812,2022-05-21 00:00:00,North America
3195,772,2023-04-06 00:00:00,North America
3196,376,2024-02-08 00:00:00,North America
3197,697,2024-03-02 00:00:00,North America
3198,891,2022-02-06 00:00:00,Asia
3199,801,2023-07-19 00:00:00,Asia
3200,519,2024-02-24 00:00:00,North America
3201,42,2022-02-23 00:00:00,Asia
3202,482,2023-11-30 00:00:00,Asia
3203,874,2023-12-18 00:00:00,Oceania
3204,132,2022-11-14 00:00:00,Europe
3205,724,2022-11-16 00:00:00,Europe
3206,983,2024-04-05 00:00:00,Oceania
3207,293,2022-07-13 00:00:00,Europe
3208,477,2023-05-24 00:00:00,Asia
3209,140,2024-05-07 00:00:00,Asia
3210,833,2023-12-16 00:00:00,Asia
3211,301,2022-10-06 00:00:00,North America
3212,920,2023-11-06 00:00:00,Asia
3213,843,2023-11-05 00:00:00,Europe
3214,474,2022-07-08 00:00:00,Asia
3215,725,2023-04-11 00:00:00,Oceania
3216,224,2023-06-30 00:00:00,Asia
3217,153,2023-10-07 00:00:00,Oceania
3218,348,2023-09-09 00:00:00,Oceania
3219,708,2023-06-15 00:00:00,Asia
3220,464,2024-02-20 00:00:00,Oceania
3221,674,2024-06-06 00:00:00,North America
3222,670,2023-03-28 00:00:00,Europe
3223,856,2022-04-23 00:00:00,Asia
3224,401,2023-11-21 00:00:00,Asia
3225,53,2023-04-09 00:00:00,Oceania
3226,409,2023-10-12 00:00:00,Europe
3227,329,2023-09-25 00:00:00,Asia
3228,120,2022-02-25 00:00:00,Europe
3229,719,2023-08-22 00:00:00,Europe
3230,371,2023-01-30 00:00:00,Oceania
3231,81,2023-07-13 00:00:00,Europe
3232,296,2023-04-12 00:00:00,Europe
3233,826,2024-03-05 00:00:00,North America
3234,317,2023-03-03 00:00:00,Europe
3235,961,2023-08-24 00:00:00,Oceania
3236,128,2022-11-30 00:00:00,Asia
3237,940,2024-04-12 00:00:00,Europe
3238,697,2023-04-08 00:00:00,Asia
3239,105,2023-08-04 00:00:00,Oceania
3240,717,2023-05-29 00:00:00,Europe
3241,494,2023-05-25 00:00:00,Asia
3242,735,2022-10-07 00:00:00,Asia
3243,56,2022-02-13 00:00:00,North America
3244,124,2022-08-28 00:00:00,Oceania
3245,22,2023-04-09 00:00:00,Asia
3246,13,2023-05-18 00:00:00,Asia
3247,155,2024-06-11 00:00:00,Oceania
3248,240,2022-02-04 00:00:00,Asia
3249,587,2023-04-04 00:00:00,North America
3250,634,2022-10-06 00:00:00,Oceania
3251,479,2024-03-06 00:00:00,Oceania
3252,235,2022-08-07 00:00:00,Oceania
3253,700,2022-11-13 00:00:00,North America
3254,999,2024-02-27 00:00:00,Oceania
3255,508,2022-03-25 00:00:00,North America
3256,352,2024-01-09 00:00:00,Asia
3257,49,2024-04-07 00:00:00,Europe
3258,881,2023-11-19 00:00:00,Oceania
3259,312,2023-08-01 00:00:00,Europe
3260,749,2024-04-01 00:00:00,Asia
3261,94,2022-09-12 00:00:00,Oceania
3262,229,2022-03-17 00:00:00,North America
3263,583,2023-11-14 00:00:00,North America
3264,437,2022-11-07 00:00:00,Europe
3265,671,2023-11-21 00:00:00,Europe
3266,31,2022-11-15 00:00:00,Europe
3267,460,2022-01-03 00:00:00,Europe
3268,109,2023-12-27 00:00:00,North America
3269,918,2022-06-08 00:00:00,North America
3270,278,2024-03-02 00:00:00,North America
3271,244,2023-10-03 00:00:00,North America
3272,534,2023-07-01 00:00:00,Asia
3273,567,2022-11-23 00:00:00,North America
3274,558,2023-06-30 00:00:00,Europe
3275,722,2023-07-18 00:00:00,Europe
3276,723,2022-04-28 00:00:00,Europe
3277,79,2023-12-01 00:00:00,Oceania
3278,838,2022-02-10 00:00:00,Europe
3279,781,2023-07-05 00:00:00,Asia
3280,490,2023-09-02 00:00:00,Oceania
3281,474,2024-05-01 00:00:00,Asia
3282,474,2023-07-31 00:00:00,Europe
3283,421,2023-08-16 00:00:00,Europe
3284,268,2024-05-28 00:00:00,Europe
3285,530,2023-10-05 00:00:00,Oceania
3286,627,2022-04-15 00:00:00,Oceania
3287,757,2023-10-23 00:00:00,Asia
3288,713,2024-05-01 00:00:00,Oceania
3289,472,2023-12-24 00:00:00,North America
3290,369,2022-06-09 00:00:00,Europe
3291,54,2024-01-03 00:00:00,North America
3292,606,2023-10-10 00:00:00,Europe
3293,594,2024-02-05 00:00:00,Europe
3294,535,2023-04-23 00:00:00,Europe
3295,972,2022-11-29 00:00:00,Europe
3296,542,2022-02-28 00:00:00,North America
3297,732,2023-01-17 00:00:00,Oceania
3298,361,2022-02-28 00:00:00,Europe
3299,427,2023-01-28 00:00:00,Europe
3300,457,2022-04-06 00:00:00,Europe
3301,553,2024-04-09 00:00:00,Europe
3302,486,2022-05-30 00:00:00,Oceania
3303,812,2023-12-11 00:00:00,North America
3304,521,2023-06-20 00:00:00,North America
3305,196,2022-04-29 00:00:00,Asia
3306,634,2022-12-26 00:00:00,Asia
3307,647,2023-08-05 00:00:00,Oceania
3308,172,2022-08-16 00:00:00,Oceania
3309,34,2023-07-20 00:00:00,Oceania
3310,803,2022-12-31 00:00:00,Oceania
3311,9,2023-01-24 00:00:00,Oceania
3312,158,2024-01-14 00:00:00,Europe
3313,32,2022-04-29 00:00:00,North America
3314,894,2023-08-04 00:00:00,Oceania
3315,545,2022-01-25 00:00:00,Asia
3316,721,2022-04-20 00:00:00,Oceania
3317,33,2023-09-25 00:00:00,North America
3318,1,2022-01-27 00:00:00,Asia
3319,311,2022-05-02 00:00:00,Europe
3320,284,2024-01-26 00:00:00,Europe
3321,932,2023-02-08 00:00:00,North America
3322,287,2023-10-05 00:00:00,Asia
3323,235,2024-05-01 00:00:00,Asia
3324,641,2023-10-11 00:00:00,Asia
3325,105,2022-07-23 00:00:00,North America
3326,998,2023-09-02 00:00:00,North America
3327,298,2023-11-24 00:00:00,Europe
3328,878,2022-09-18 00:00:00,Oceania
3329,310,2023-04-13 00:00:00,Oceania
3330,621,2024-05-27 00:00:00,Asia
3331,281,2022-03-23 00:00:00,Oceania
3332,185,2023-05-09 00:00:00,North America
3333,410,2022-05-25 00:00:00,Oceania
3334,780,2023-02-25 00:00:00,Oceania
3335,544,2022-09-23 00:00:00,North America
3336,528,2022-10-27 00:00:00,Asia
3337,347,2023-01-27 00:00:00,Oceania
3338,477,2023-01-27 00:00:00,North America
3339,677,2023-09-25 00:00:00,North America
3340,883,2023-03-17 00:00:00,North America
3341,686,2023-08-15 00:00:00,Europe
3342,253,2022-08-23 00:00:00,North America
3343,541,2023-11-12 00:00:00,North America
3344,109,2023-01-17 00:00:00,North America
3345,616,2022-02-25 00:00:00,Europe
3346,845,2023-03-20 00:00:00,North America
3347,965,2023-05-04 00:00:00,Asia
3348,23,2024-02-19 00:00:00,Oceania
3349,360,2023-01-08 00:00:00,North America
3350,352,2023-05-30 00:00:00,Europe
3351,887,2022-09-29 00:00:00,North America
3352,779,2023-11-24 00:00:00,Asia
3353,911,2022-03-20 00:00:00,Europe
3354,191,2022-06-29 00:00:00,Asia
3355,255,2023-12-24 00:00:00,Oceania
3356,543,2023-11-03 00:00:00,North America
3357,524,2022-08-22 00:00:00,Europe
3358,845,2022-02-27 00:00:00,Asia
3359,14,2022-11-03 00:00:00,North America
3360,831,2024-06-18 00:00:00,Oceania
3361,456,2022-06-16 00:00:00,Asia
3362,592,2023-05-10 00:00:00,Oceania
3363,195,2023-05-27 00:00:00,Oceania
3364,989,2024-01-23 00:00:00,Asia
3365,305,2023-07-30 00:00:00,Europe
3366,116,2022-01-06 00:00:00,Oceania
3367,913,2023-12-02 00:00:00,Europe
3368,553,2022-03-02 00:00:00,Asia
3369,227,2022-11-23 00:00:00,Europe
3370,680,2023-03-19 00:00:00,Asia
3371,770,2023-05-21 00:00:00,Oceania
3372,42,2023-12-10 00:00:00,Asia
3373,372,2023-10-28 00:00:00,Europe
3374,485,2023-03-19 00:00:00,North America
3375,254,2023-01-24 00:00:00,Europe
3376,554,2023-12-07 00:00:00,Europe
3377,116,2023-02-12 00:00:00,Asia
3378,486,2022-03-30 00:00:00,Europe
3379,827,2023-03-27 00:00:00,Oceania
3380,263,2024-02-06 00:00:00,Asia
3381,964,2022-01-10 00:00:00,North America
3382,375,2022-01-11 00:00:00,Oceania
3383,871,2022-07-13 00:00:00,Oceania
3384,636,2023-02-22 00:00:00,Europe
3385,135,2022-05-30 00:00:00,Europe
3386,488,2024-02-05 00:00:00,Asia
3387,787,2022-07-25 00:00:00,North America
3388,143,2023-12-05 00:00:00,Europe
3389,412,2022-02-21 00:00:00,North America
3390,562,2022-06-03 00:00:00,Asia
3391,598,2024-02-21 00:00:00,North America
3392,497,2023-01-14 00:00:00,Asia
3393,568,2022-09-05 00:00:00,Oceania
3394,171,2022-06-16 00:00:00,Europe
3395,30,2023-10-31 00:00:00,Asia
3396,545,2023-04-30 00:00:00,Oceania
3397,113,2024-05-15 00:00:00,Europe
3398,197,2022-09-03 00:00:00,North America
3399,920,2022-01-02 00:00:00,North America
3400,109,2022-09-13 00:00:00,North America
3401,668,2023-06-22 00:00:00,North America
3402,864,2024-05-29 00:00:00,North America
3403,821,2023-08-28 00:00:00,Europe
3404,460,2023-09-14 00:00:00,North America
3405,617,2023-10-21 00:00:00,Europe
3406,751,2022-08-17 00:00:00,Europe
3407,557,2022-11-17 00:00:00,Oceania
3408,564,2022-09-05 00:00:00,Oceania
3409,280,2022-04-16 00:00:00,Asia
3410,63,2022-04-09 00:00:00,Oceania
3411,471,2024-05-21 00:00:00,Oceania
3412,69,2023-03-10 00:00:00,Asia
3413,620,2023-04-08 00:00:00,Europe
3414,675,2023-08-04 00:00:00,North America
3415,569,2024-02-12 00:00:00,Asia
3416,75,2023-05-14 00:00:00,Oceania
3417,642,2023-08-14 00:00:00,Europe
3418,633,2022-07-12 00:00:00,Asia
3419,27,2022-05-14 00:00:00,Asia
3420,528,2023-09-01 00:00:00,North America
3421,680,2023-07-17 00:00:00,Asia
3422,222,2023-07-24 00:00:00,Oceania
3423,406,2023-10-29 00:00:00,Asia
3424,681,2022-02-10 00:00:00,Oceania
3425,569,2023-12-21 00:00:00,Asia
3426,448,2022-07-23 00:00:00,North America
3427,582,2022-12-24 00:00:00,Europe
3428,657,2022-07-16 00:00:00,North America
3429,903,2024-04-20 00:00:00,North America
3430,536,2023-08-02 00:00:00,Asia
3431,290,2023-04-01 00:00:00,Asia
3432,597,2023-05-22 00:00:00,North America
3433,998,2022-01-11 00:00:00,Oceania
3434,261,2024-03-11 00:00:00,Europe
3435,534,2023-08-07 00:00:00,Asia
3436,306,2022-01-05 00:00:00,Asia
3437,259,2023-04-09 00:00:00,North America
3438,445,2024-04-07 00:00:00,North America
3439,351,2022-06-18 00:00:00,Asia
3440,266,2022-10-07 00:00:00,Europe
3441,883,2022-09-27 00:00:00,Europe
3442,504,2024-03-18 00:00:00,North America
3443,934,2022-04-28 00:00:00,North America
3444,923,2022-11-25 00:00:00,Europe
3445,31,2023-09-11 00:00:00,Europe
3446,243,2023-09-27 00:00:00,Asia
3447,184,2022-12-27 00:00:00,Europe
3448,957,2023-02-18 00:00:00,Europe
3449,660,2023-04-26 00:00:00,North America
3450,473,2022-10-11 00:00:00,North America
3451,337,2023-11-05 00:00:00,North America
3452,174,2023-06-13 00:00:00,Asia
3453,273,2022-07-10 00:00:00,Asia
3454,757,2022-02-13 00:00:00,Asia
3455,114,2022-04-09 00:00:00,Europe
3456,170,2022-08-06 00:00:00,Asia
3457,600,2023-07-21 00:00:00,North America
3458,14,2023-10-11 00:00:00,Asia
3459,147,2023-04-05 00:00:00,Europe
3460,69,2024-02-27 00:00:00,Europe
3461,932,2024-06-17 00:00:00,Europe
3462,814,2022-05-05 00:00:00,Asia
3463,344,2023-04-09 00:00:00,Oceania
3464,350,2022-12-04 00:00:00,Oceania
3465,648,2023-01-02 00:00:00,Asia
3466,57,2024-06-06 00:00:00,Europe
3467,83,2023-05-05 00:00:00,Europe
3468,377,2023-12-26 00:00:00,North America
3469,163,2022-04-17 00:00:00,Oceania
3470,57,2024-01-02 00:00:00,Oceania
3471,842,2023-01-11 00:00:00,Europe
3472,582,2022-01-09 00:00:00,Asia
3473,434,2024-01-10 00:00:00,North America
3474,68,2022-09-14 00:00:00,North America
3475,77,2022-07-02 00:00:00,Asia
3476,28,2023-07-10 00:00:00,Oceania
3477,773,2022-12-15 00:00:00,Asia
3478,760,2022-11-21 00:00:00,Oceania
3479,243,2023-05-24 00:00:00,Oceania
3480,677,2022-03-08 00:00:00,Oceania
3481,601,2022-08-19 00:00:00,Europe
3482,262,2024-04-10 00:00:00,Europe
3483,773,2024-02-15 00:00:00,Asia
3484,383,2023-01-28 00:00:00,Asia
3485,892,2023-03-10 00:00:00,Oceania
3486,583,2023-11-12 00:00:00,North America
3487,821,2022-10-21 00:00:00,Europe
3488,90,2023-04-23 00:00:00,Asia
3489,342,2024-04-26 00:00:00,Asia
3490,595,2022-08-03 00:00:00,North America
3491,805,2022-08-24 00:00:00,Oceania
3492,151,2023-10-06 00:00:00,Oceania
3493,914,2023-03-17 00:00:00,Asia
3494,809,2024-04-26 00:00:00,Oceania
3495,294,2022-01-29 00:00:00,Asia
3496,291,2024-01-14 00:00:00,Asia
3497,462,2023-08-26 00:00:00,Europe
3498,796,2023-05-10 00:00:00,Oceania
3499,252,2023-12-19 00:00:00,Oceania
3500,960,2022-05-27 00:00:00,Europe
3501,277,2024-02-12 00:00:00,Europe
3502,256,2023-07-26 00:00:00,Europe
3503,75,2022-12-02 00:00:00,North America
3504,556,2024-05-11 00:00:00,Oceania
3505,267,2023-12-11 00:00:00,Europe
3506,664,2024-02-24 00:00:00,Oceania
3507,843,2022-11-07 00:00:00,Europe
3508,645,2022-03-18 00:00:00,Europe
3509,690,2022-08-06 00:00:00,Oceania
3510,599,2022-01-19 00:00:00,Asia
3511,520,2023-05-17 00:00:00,North America
3512,918,2023-12-23 00:00:00,North America
3513,418,2023-05-01 00:00:00,Europe
3514,880,2022-01-08 00:00:00,Oceania
3515,79,2023-06-11 00:00:00,Oceania
3516,734,2022-04-03 00:00:00,North America
3517,884,2024-02-19 00:00:00,Europe
3518,52,2023-04-07 00:00:00,Asia
3519,567,2023-02-18 00:00:00,Europe
3520,884,2022-03-20 00:00:00,Europe
3521,855,2022-03-23 00:00:00,North America
3522,889,2024-02-13 00:00:00,Asia
3523,40,2023-02-14 00:00:00,Oceania
3524,526,2023-10-31 00:00:00,Oceania
3525,199,2022-02-07 00:00:00,Asia
3526,595,2023-08-02 00:00:00,Oceania
3527,699,2023-06-17 00:00:00,Asia
3528,834,2022-04-21 00:00:00,Asia
3529,352,2023-11-08 00:00:00,North America
3530,419,2022-03-30 00:00:00,North America
3531,61,2023-01-31 00:00:00,North America
3532,79,2024-01-29 00:00:00,Asia
3533,185,2022-03-29 00:00:00,North America
3534,156,2024-06-01 00:00:00,North America
3535,41,2022-02-05 00:00:00,Asia
3536,691,2022-07-23 00:00:00,Europe
3537,888,2022-03-30 00:00:00,Oceania
3538,834,2023-08-05 00:00:00,Asia
3539,976,2023-07-12 00:00:00,Oceania
3540,894,2024-04-14 00:00:00,North America
3541,500,2024-06-14 00:00:00,North America
3542,399,2022-08-05 00:00:00,North America
3543,274,2023-05-03 00:00:00,North America
3544,809,2022-10-09 00:00:00,Europe
3545,256,2022-01-28 00:00:00,Asia
3546,138,2022-10-17 00:00:00,Asia
3547,478,2022-06-04 00:00:00,Oceania
3548,566,2023-11-22 00:00:00,Europe
3549,454,2022-10-18 00:00:00,Asia
3550,900,2023-08-16 00:00:00,North America
3551,841,2023-04-03 00:00:00,Oceania
3552,508,2023-06-15 00:00:00,Oceania
3553,899,2022-01-22 00:00:00,North America
3554,292,2024-02-16 00:00:00,North America
3555,217,2022-07-08 00:00:00,Oceania
3556,978,2022-11-16 00:00:00,Asia
3557,560,2022-12-08 00:00:00,Asia
3558,493,2023-02-13 00:00:00,Oceania
3559,278,2022-12-18 00:00:00,Europe
3560,661,2024-06-09 00:00:00,Europe
3561,245,2023-03-20 00:00:00,Asia
3562,804,2024-01-19 00:00:00,Europe
3563,914,2023-09-04 00:00:00,Europe
3564,4,2024-01-31 00:00:00,North America
3565,915,2024-02-08 00:00:00,Asia
3566,379,2022-01-16 00:00:00,Asia
3567,291,2022-01-27 00:00:00,Europe
3568,299,2023-02-05 00:00:00,Oceania
3569,305,2022-01-30 00:00:00,North America
3570,809,2022-08-12 00:00:00,North America
3571,225,2022-07-12 00:00:00,Asia
3572,843,2023-04-20 00:00:00,North America
3573,52,2023-06-10 00:00:00,Oceania
3574,617,2024-03-07 00:00:00,Asia
3575,326,2023-10-20 00:00:00,Asia
3576,482,2024-06-05 00:00:00,Asia
3577,527,2023-11-14 00:00:00,Europe
3578,451,2023-07-03 00:00:00,Europe
3579,270,2022-08-08 00:00:00,Oceania
3580,908,2023-07-02 00:00:00,North America
3581,86,2023-12-16 00:00:00,Asia
3582,484,2023-07-29 00:00:00,Oceania
3583,948,2023-02-01 00:00:00,Asia
3584,196,2024-02-10 00:00:00,North America
3585,514,2023-11-25 00:00:00,Asia
3586,761,2022-05-17 00:00:00,Oceania
3587,3,2022-08-26 00:00:00,Europe
3588,966,2022-02-21 00:00:00,North America
3589,601,2022-07-25 00:00:00,Asia
3590,915,2024-05-11 00:00:00,Asia
3591,170,2022-09-12 00:00:00,Asia
3592,643,2023-05-05 00:00:00,Oceania
3593,566,2022-08-17 00:00:00,Oceania
3594,406,2023-05-02 00:00:00,Oceania
3595,607,2022-11-24 00:00:00,Europe
3596,971,2022-07-17 00:00:00,North America
3597,287,2024-01-28 00:00:00,Oceania
3598,857,2023-11-22 00:00:00,Europe
3599,165,2023-08-21 00:00:00,Europe
3600,51,2023-04-23 00:00:00,Asia
3601,853,2024-01-16 00:00:00,Oceania
3602,438,2024-01-19 00:00:00,North America
3603,302,2023-01-08 00:00:00,Asia
3604,293,2023-12-23 00:00:00,Oceania
3605,637,2022-08-17 00:00:00,North America
3606,232,2022-02-28 00:00:00,Europe
3607,385,2024-01-01 00:00:00,Oceania
3608,715,2022-01-12 00:00:00,Oceania
3609,261,2024-03-04 00:00:00,Europe
3610,218,2023-07-11 00:00:00,Asia
3611,235,2022-11-04 00:00:00,Oceania
3612,672,2023-04-04 00:00:00,Asia
3613,955,2022-11-05 00:00:00,North America
3614,340,2023-01-30 00:00:00,Oceania
3615,805,2022-12-06 00:00:00,North America
3616,478,2023-06-16 00:00:00,Oceania
3617,360,2022-06-22 00:00:00,Europe
3618,240,2022-02-22 00:00:00,Asia
3619,948,2022-06-20 00:00:00,Asia
3620,362,2024-03-10 00:00:00,North America
3621,641,2022-01-10 00:00:00,Oceania
3622,619,2023-06-01 00:00:00,Oceania
3623,687,2022-03-01 00:00:00,Europe
3624,624,2022-09-07 00:00:00,Asia
3625,989,2023-05-07 00:00:00,North America
3626,476,2023-05-13 00:00:00,Oceania
3627,956,2022-09-30 00:00:00,North America
3628,348,2023-07-23 00:00:00,Asia
3629,943,2024-03-07 00:00:00,Asia
3630,430,2023-06-24 00:00:00,North America
3631,92,2023-11-21 00:00:00,Oceania
3632,746,2022-11-05 00:00:00,Oceania
3633,540,2023-09-18 00:00:00,Oceania
3634,904,2022-06-07 00:00:00,Oceania
3635,854,2022-06-04 00:00:00,North America
3636,920,2022-05-21 00:00:00,North America
3637,775,2022-08-17 00:00:00,Europe
3638,531,2023-10-20 00:00:00,Asia
3639,393,2023-09-23 00:00:00,Asia
3640,446,2023-03-09 00:00:00,Asia
3641,287,2022-12-17 00:00:00,Asia
3642,475,2024-02-11 00:00:00,Europe
3643,604,2024-06-07 00:00:00,Asia
3644,76,2023-10-18 00:00:00,Asia
3645,959,2023-07-22 00:00:00,Europe
3646,273,2023-06-13 00:00:00,North America
3647,439,2022-05-06 00:00:00,Asia
3648,104,2024-03-04 00:00:00,North America
3649,295,2023-05-12 00:00:00,Asia
3650,685,2022-12-06 00:00:00,North America
3651,774,2022-08-30 00:00:00,Oceania
3652,863,2022-08-04 00:00:00,Europe
3653,288,2023-10-22 00:00:00,Oceania
3654,953,2023-11-25 00:00:00,North America
3655,528,2022-04-14 00:00:00,Europe
3656,816,2022-11-28 00:00:00,North America
3657,124,2022-10-07 00:00:00,North America
3658,700,2022-04-04 00:00:00,Oceania
3659,70,2024-06-17 00:00:00,Asia
3660,220,2022-07-05 00:00:00,Oceania
3661,42,2024-06-12 00:00:00,Europe
3662,652,2023-12-20 00:00:00,Asia
3663,44,2024-04-06 00:00:00,North America
3664,698,2023-09-28 00:00:00,Oceania
3665,788,2023-06-04 00:00:00,North America
3666,424,2022-09-23 00:00:00,Asia
3667,841,2023-05-11 00:00:00,Oceania
3668,55,2022-08-29 00:00:00,Asia
3669,149,2022-02-09 00:00:00,Oceania
3670,236,2023-10-10 00:00:00,North America
3671,684,2022-04-29 00:00:00,Asia
3672,306,2022-05-02 00:00:00,Europe
3673,684,2023-08-07 00:00:00,Asia
3674,334,2023-08-01 00:00:00,Oceania
3675,379,2023-07-01 00:00:00,Europe
3676,606,2023-09-08 00:00:00,North America
3677,426,2022-01-14 00:00:00,North America
3678,877,2022-12-06 00:00:00,Oceania
3679,234,2022-12-03 00:00:00,Europe
3680,542,2022-09-26 00:00:00,Asia
3681,381,2023-11-30 00:00:00,Asia
3682,640,2022-09-05 00:00:00,Asia
3683,617,2023-04-03 00:00:00,Asia
3684,600,2023-02-24 00:00:00,Asia
3685,21,2022-05-12 00:00:00,Asia
3686,228,2022-03-17 00:00:00,North America
3687,642,2023-11-20 00:00:00,Europe
3688,354,2023-07-16 00:00:00,Europe
3689,664,2024-03-26 00:00:00,Europe
3690,787,2023-07-24 00:00:00,Oceania
3691,692,2022-09-09 00:00:00,North America
